id,brand,line_id,color_no,color_name,image_url,pattern_id,pattern_url,pc_season,review_count,L,a,b,hue,saturation,brightness,pigmentation,girly,makeup_intensity,konare,sweetness,korean,notes
rmd_juicy_lasting_20,rom&nd,juicy_lasting,20,ダークココナッツ(DARK COCONUT),https://cloudflare.lipscosme.com/image/42b911d58c3026edfdcb68ea-1607592719.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,218085,https://lipscosme.com/product_patterns/218085,"イエベ秋,ブルベ冬",,,,,,,,,,,,,,
rmd_juicy_lasting_21,rom&nd,juicy_lasting,21,ディープサングリア(DEEP SANGRIA),https://cloudflare.lipscosme.com/image/7ba62d5c6d808571064af5d9-1607513215.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,218086,https://lipscosme.com/product_patterns/218086,"ブルベ冬,イエベ春,イエベ秋",,,,,,,,,,,,,,
rmd_juicy_lasting_22,rom&nd,juicy_lasting,22,ポメロスキン(POMELO SKIN),https://cloudflare.lipscosme.com/image/07738b6ec17d85d2d417de1b-1675060810.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233625,https://lipscosme.com/product_patterns/233625,"イエベ春,イエベ秋",,,,,,,,,,,,,,
rmd_juicy_lasting_23,rom&nd,juicy_lasting,23,ヌカダミア(NUCADAMIA),https://cloudflare.lipscosme.com/image/cd521586a767fbbb611b4b8c-1710472918.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233626,https://lipscosme.com/product_patterns/233626,"イエベ秋,イエベ春",,,,,,,,,,,,,,
rmd_juicy_lasting_24,rom&nd,juicy_lasting,24,ピーリングエンドゥ(PEELING ANGDOO),https://cloudflare.lipscosme.com/image/bbc6ab31609ffd37ed914a41-1710472926.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233627,https://lipscosme.com/product_patterns/233627,"ブルベ夏,ブルベ冬",,,,,,,,,,,,,,
rmd_juicy_lasting_25,rom&nd,juicy_lasting,25,ベアグレープ(BARE GRAPE),https://cloudflare.lipscosme.com/image/14031bdc9aed10777503dae8-1675059816.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,233628,https://lipscosme.com/product_patterns/233628,"ブルベ夏,ブルベ冬",,,,,,,,,,,,,,
rmd_juicy_lasting_26,rom&nd,juicy_lasting,26,ベリーベリーピンク(VERY BERRY PINK),https://cloudflare.lipscosme.com/image/f54f02e533e0a1f060146993-1631632689.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,241055,https://lipscosme.com/product_patterns/241055,"ブルベ夏,ブルベ冬",,,,,,,,,,,,,,
rmd_juicy_lasting_27,rom&nd,juicy_lasting,27,ピンクポプシクル(PINK POPSICLE),https://cloudflare.lipscosme.com/image/06ed4eab0102c0e074fc6e9c-1631632753.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,241056,https://lipscosme.com/product_patterns/241056,"ブルベ冬,ブルベ夏",,,,,,,,,,,,,,
rmd_juicy_lasting_28,rom&nd,juicy_lasting,28,ベアフィグ(BARE FIG),https://cloudflare.lipscosme.com/image/4177f7d41542db053ef2d338-1667098561.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,348990,https://lipscosme.com/product_patterns/348990,"ブルベ夏,ブルベ冬,イエベ春",,,,,,,,,,,,,,
rmd_juicy_lasting_29,rom&nd,juicy_lasting,29,パパイヤジャム(PAPAYA JAM),https://cloudflare.lipscosme.com/image/fa60ac57ff0ce1a1d3911b66-1667098597.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,348991,https://lipscosme.com/product_patterns/348991,イエベ春,,,,,,,,,,,,,,
rmd_juicy_lasting_31,rom&nd,juicy_lasting,31,ベアアプリコット(BARE APRICOT),https://cloudflare.lipscosme.com/image/55bbedfb5c000d9faa1f1b00-1691550345.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,372495,https://lipscosme.com/product_patterns/372495,イエベ春,,,,,,,,,,,,,,
